siteid,month,tmean_celsius
NAT_003,1/1/22,2.3441772
NAT_003,2/1/22,4.0043335
NAT_003,3/1/22,8.655121
NAT_003,4/1/22,14.8316345
NAT_003,5/1/22,19.795197
NAT_003,6/1/22,25.969208
NAT_003,7/1/22,27.562714
NAT_003,8/1/22,24.834778
NAT_003,9/1/22,23.434052
NAT_003,10/1/22,15.183197
NAT_003,11/1/22,4.5737915
NAT_003,12/1/22,2.7254944
NAT_004,1/1/18,0.22290039
NAT_004,2/1/18,6.181549
NAT_004,3/1/18,4.3780518
NAT_004,4/1/18,10.982666
NAT_004,5/1/18,20.937317
NAT_004,6/1/18,22.632385
NAT_004,7/1/18,25.298767
NAT_004,8/1/18,25.091278
NAT_004,9/1/18,22.522766
NAT_004,10/1/18,15.425415
NAT_004,11/1/18,6.889984
NAT_004,12/1/18,4.4346313
NAT_004,1/1/19,1.3981323
NAT_004,2/1/19,3.6802063
NAT_004,3/1/19,6.2900085
NAT_004,4/1/19,14.66983
NAT_004,5/1/19,20.246582
NAT_004,6/1/19,23.741608
NAT_004,7/1/19,27.013855
NAT_004,8/1/19,25.373016
NAT_004,9/1/19,23.630798
NAT_004,10/1/19,16.834045
NAT_004,11/1/19,6.671936
NAT_004,12/1/19,4.3886414
NAT_004,1/1/20,4.63385
NAT_004,2/1/20,5.469574
NAT_004,3/1/20,10.174042
NAT_004,4/1/20,11.424713
NAT_004,5/1/20,16.003021
NAT_004,6/1/20,23.587189
NAT_004,7/1/20,27.80127
NAT_004,8/1/20,24.77774
NAT_004,9/1/20,20.182922
NAT_004,10/1/20,15.586914
NAT_004,11/1/20,11.101715
NAT_004,12/1/20,4.031494
NAT_004,1/1/21,2.018158
NAT_004,2/1/21,1.5136414
NAT_004,3/1/21,8.86795
NAT_004,4/1/21,13.059662
NAT_004,5/1/21,17.6922
NAT_004,6/1/21,23.577759
NAT_004,7/1/21,26.2406
NAT_004,8/1/21,25.672424
NAT_004,9/1/21,21.86618
NAT_004,10/1/21,17.995148
NAT_004,11/1/21,7.768158
NAT_004,12/1/21,7.1564026
NAT_004,1/1/22,0.30422974
NAT_004,2/1/22,4.3733215
NAT_004,3/1/22,8.87738
NAT_004,4/1/22,12.252197
NAT_004,5/1/22,18.586884
NAT_004,6/1/22,23.42099
NAT_004,7/1/22,26.039032
NAT_004,8/1/22,25.050049
NAT_004,9/1/22,20.984467
NAT_004,10/1/22,13.124481
NAT_004,11/1/22,9.881683
NAT_004,12/1/22,3.0248108
NAT_005,1/1/18,-8.935638
NAT_005,2/1/18,-9.391998
NAT_005,3/1/18,-6.5703125
NAT_005,4/1/18,-1.8126831
NAT_005,5/1/18,4.9898376
NAT_005,6/1/18,11.598419
NAT_005,7/1/18,13.837341
NAT_005,8/1/18,11.901062
NAT_005,9/1/18,9.651245
NAT_005,10/1/18,-0.75650024
NAT_005,11/1/18,-9.098175
NAT_005,12/1/18,-11.552368
NAT_005,1/1/19,-10.128723
NAT_005,2/1/19,-10.856018
NAT_005,3/1/19,-6.92865
NAT_005,4/1/19,-1.50177
NAT_005,5/1/19,-0.40478516
NAT_005,6/1/19,6.953949
NAT_005,7/1/19,13.500793
NAT_005,8/1/19,13.134064
NAT_005,9/1/19,10.074127
NAT_005,10/1/19,-2.9112854
NAT_005,11/1/19,-6.7036743
NAT_005,12/1/19,-10.1553955
NAT_005,1/1/20,-9.53241
NAT_005,2/1/20,-10.88974
NAT_005,3/1/20,-5.044098
NAT_005,4/1/20,-3.3323975
NAT_005,5/1/20,3.883545
NAT_005,6/1/20,10.038483
NAT_005,7/1/20,13.556793
NAT_005,8/1/20,14.143097
NAT_005,9/1/20,8.217438
NAT_005,10/1/20,2.3764954
NAT_005,11/1/20,-4.886017
NAT_005,12/1/20,-10.216675
NAT_005,1/1/21,-10.564423
NAT_005,2/1/21,-10.797211
NAT_005,3/1/21,-6.7876587
NAT_005,4/1/21,-3.6138306
NAT_005,5/1/21,2.028778
NAT_005,6/1/21,11.238312
NAT_005,7/1/21,13.906586
NAT_005,8/1/21,12.615692
NAT_005,9/1/21,10.024475
NAT_005,10/1/21,1.5826111
NAT_005,11/1/21,-2.3665466
NAT_005,12/1/21,-7.082062
NAT_005,1/1/22,-10.097321
NAT_005,2/1/22,-11.472931
NAT_005,3/1/22,-6.608185
NAT_005,4/1/22,-3.4910889
NAT_005,5/1/22,2.0968323
NAT_005,6/1/22,9.929596
NAT_005,7/1/22,13.838959
NAT_005,8/1/22,12.771149
NAT_005,9/1/22,9.986298
NAT_005,10/1/22,1.4413147
NAT_005,11/1/22,-9.353088
NAT_005,12/1/22,-10.774384
NAT_006,1/1/18,0.22290039
NAT_006,2/1/18,6.181549
NAT_006,3/1/18,4.3780518
NAT_006,4/1/18,10.982666
NAT_006,5/1/18,20.937317
NAT_006,6/1/18,22.632385
NAT_006,7/1/18,25.298767
NAT_006,8/1/18,25.091278
NAT_006,9/1/18,22.522766
NAT_006,10/1/18,15.425415
NAT_006,11/1/18,6.889984
NAT_006,12/1/18,4.4346313
NAT_006,1/1/19,1.3981323
NAT_006,2/1/19,3.6802063
NAT_006,3/1/19,6.2900085
NAT_006,4/1/19,14.66983
NAT_006,5/1/19,20.246582
NAT_006,6/1/19,23.741608
NAT_006,7/1/19,27.013855
NAT_006,8/1/19,25.373016
NAT_006,9/1/19,23.630798
NAT_006,10/1/19,16.834045
NAT_006,11/1/19,6.671936
NAT_006,12/1/19,4.3886414
NAT_006,1/1/20,4.63385
NAT_006,2/1/20,5.469574
NAT_006,3/1/20,10.174042
NAT_006,4/1/20,11.424713
NAT_006,5/1/20,16.003021
NAT_006,6/1/20,23.587189
NAT_006,7/1/20,27.80127
NAT_006,8/1/20,24.77774
NAT_006,9/1/20,20.182922
NAT_006,10/1/20,15.586914
NAT_006,11/1/20,11.101715
NAT_006,12/1/20,4.031494
NAT_006,1/1/21,2.018158
NAT_006,2/1/21,1.5136414
NAT_006,3/1/21,8.86795
NAT_006,4/1/21,13.059662
NAT_006,5/1/21,17.6922
NAT_006,6/1/21,23.577759
NAT_006,7/1/21,26.2406
NAT_006,8/1/21,25.672424
NAT_006,9/1/21,21.86618
NAT_006,10/1/21,17.995148
NAT_006,11/1/21,7.768158
NAT_006,12/1/21,7.1564026
NAT_006,1/1/22,0.30422974
NAT_006,2/1/22,4.3733215
NAT_006,3/1/22,8.87738
NAT_006,4/1/22,12.252197
NAT_006,5/1/22,18.586884
NAT_006,6/1/22,23.42099
NAT_006,7/1/22,26.039032
NAT_006,8/1/22,25.050049
NAT_006,9/1/22,20.984467
NAT_006,10/1/22,13.124481
NAT_006,11/1/22,9.881683
NAT_006,12/1/22,3.0248108
NAT_007,1/1/18,-0.6871033
NAT_007,2/1/18,5.2821655
NAT_007,3/1/18,3.17688
NAT_007,4/1/18,9.688385
NAT_007,5/1/18,19.221039
NAT_007,6/1/18,21.780151
NAT_007,7/1/18,24.96988
NAT_007,8/1/18,25.223328
NAT_007,9/1/18,21.86618
NAT_007,10/1/18,14.649811
NAT_007,11/1/18,6.644806
NAT_007,12/1/18,4.009094
NAT_007,1/1/19,0.55532837
NAT_007,2/1/19,2.0782776
NAT_007,3/1/19,4.9049683
NAT_007,4/1/19,13.516998
NAT_007,5/1/19,18.016357
NAT_007,6/1/19,22.250458
NAT_007,7/1/19,26.009552
NAT_007,8/1/19,24.226074
NAT_007,9/1/19,21.769531
NAT_007,10/1/19,15.866272
NAT_007,11/1/19,5.8385315
NAT_007,12/1/19,3.2912292
NAT_007,1/1/20,3.6849365
NAT_007,2/1/20,4.325012
NAT_007,3/1/20,8.612183
NAT_007,4/1/20,10.097412
NAT_007,5/1/20,15.392426
NAT_007,6/1/20,22.936523
NAT_007,7/1/20,26.629578
NAT_007,8/1/20,24.81192
NAT_007,9/1/20,20.205322
NAT_007,10/1/20,15.070618
NAT_007,11/1/20,10.40744
NAT_007,12/1/20,3.19458
NAT_007,1/1/21,1.4335022
NAT_007,2/1/21,-0.110687256
NAT_007,3/1/21,7.4510803
NAT_007,4/1/21,11.978729
NAT_007,5/1/21,16.953094
NAT_007,6/1/21,22.805664
NAT_007,7/1/21,25.045319
NAT_007,8/1/21,24.697601
NAT_007,9/1/21,21.173065
NAT_007,10/1/21,17.181793
NAT_007,11/1/21,7.217682
NAT_007,12/1/21,6.03302
NAT_007,1/1/22,-1.1279602
NAT_007,2/1/22,2.9399414
NAT_007,3/1/22,7.324951
NAT_007,4/1/22,11.161835
NAT_007,5/1/22,17.71341
NAT_007,6/1/22,22.132599
NAT_007,7/1/22,25.870453
NAT_007,8/1/22,25.506226
NAT_007,9/1/22,20.64853
NAT_007,10/1/22,13.29657
NAT_007,11/1/22,9.635345
NAT_007,12/1/22,2.6063538
NAT_008,1/1/18,1.500824
NAT_008,2/1/18,-0.19628906
NAT_008,3/1/18,3.6320496
NAT_008,4/1/18,11.989044
NAT_008,5/1/18,16.323639
NAT_008,6/1/18,23.707733
NAT_008,7/1/18,25.707794
NAT_008,8/1/18,24.52005
NAT_008,9/1/18,21.179718
NAT_008,10/1/18,9.887878
NAT_008,11/1/18,4.050354
NAT_008,12/1/18,-1.4292908
NAT_008,1/1/19,-3.3294678
NAT_008,2/1/19,-4.722748
NAT_008,3/1/19,2.4890747
NAT_008,4/1/19,9.580536
NAT_008,5/1/19,10.402252
NAT_008,6/1/19,19.692566
NAT_008,7/1/19,24.875732
NAT_008,8/1/19,25.128143
NAT_008,9/1/19,19.49939
NAT_008,10/1/19,9.601593
NAT_008,11/1/19,5.1277466
NAT_008,12/1/19,-2.4270935
NAT_008,1/1/20,-1.6800537
NAT_008,2/1/20,0.3982544
NAT_008,3/1/20,3.8695374
NAT_008,4/1/20,9.720062
NAT_008,5/1/20,17.62088
NAT_008,6/1/20,21.824646
NAT_008,7/1/20,26.017792
NAT_008,8/1/20,26.858551
NAT_008,9/1/20,20.749176
NAT_008,10/1/20,14.535156
NAT_008,11/1/20,4.9434204
NAT_008,12/1/20,0.007049561
NAT_008,1/1/21,-1.3556213
NAT_008,2/1/21,0.20022583
NAT_008,3/1/21,3.416626
NAT_008,4/1/21,11.288849
NAT_008,5/1/21,16.763763
NAT_008,6/1/21,24.58014
NAT_008,7/1/21,25.430786
NAT_008,8/1/21,23.683105
NAT_008,9/1/21,20.46347
NAT_008,10/1/21,9.238983
NAT_008,11/1/21,8.053131
NAT_008,12/1/21,-0.79953
NAT_008,1/1/22,-2.607605
NAT_008,2/1/22,-1.1954346
NAT_008,3/1/22,4.336487
NAT_008,4/1/22,10.692535
NAT_008,5/1/22,15.932739
NAT_008,6/1/22,22.901001
NAT_008,7/1/22,25.713104
NAT_008,8/1/22,22.683502
NAT_008,9/1/22,20.392456
NAT_008,10/1/22,12.183685
NAT_008,11/1/22,-0.60427856
NAT_008,12/1/22,-2.4085388
NAT_009,1/1/18,-0.61642456
NAT_009,2/1/18,-3.1987
NAT_009,3/1/18,-2.8667908
NAT_009,4/1/18,2.0122986
NAT_009,5/1/18,6.512512
NAT_009,6/1/18,13.899597
NAT_009,7/1/18,19.00769
NAT_009,8/1/18,17.220032
NAT_009,9/1/18,13.5563965
NAT_009,10/1/18,7.169403
NAT_009,11/1/18,3.6333008
NAT_009,12/1/18,-3.3625793
NAT_009,1/1/19,-2.6582031
NAT_009,2/1/19,-7.128662
NAT_009,3/1/19,-2.6670227
NAT_009,4/1/19,2.6332092
NAT_009,5/1/19,2.8588562
NAT_009,6/1/19,11.335815
NAT_009,7/1/19,15.920837
NAT_009,8/1/19,17.03009
NAT_009,9/1/19,11.693298
NAT_009,10/1/19,6.9112244
NAT_009,11/1/19,3.5258484
NAT_009,12/1/19,-3.260376
NAT_009,1/1/20,-2.558014
NAT_009,2/1/20,-1.1850586
NAT_009,3/1/20,-2.772583
NAT_009,4/1/20,1.9642944
NAT_009,5/1/20,7.4011536
NAT_009,6/1/20,12.519318
NAT_009,7/1/20,17.120453
NAT_009,8/1/20,18.089355
NAT_009,9/1/20,16.274689
NAT_009,10/1/20,11.801788
NAT_009,11/1/20,0.49005127
NAT_009,12/1/20,-2.1181335
NAT_009,1/1/21,-2.9042053
NAT_009,2/1/21,-2.40625
NAT_009,3/1/21,-2.7565918
NAT_009,4/1/21,2.711609
NAT_009,5/1/21,7.3498535
NAT_009,6/1/21,15.647675
NAT_009,7/1/21,19.242188
NAT_009,8/1/21,17.821533
NAT_009,9/1/21,14.97171
NAT_009,10/1/21,4.8890686
NAT_009,11/1/21,3.7692566
NAT_009,12/1/21,-2.9996033
NAT_009,1/1/22,-2.3278503
NAT_009,2/1/22,-2.3349
NAT_009,3/1/22,0.25524902
NAT_009,4/1/22,1.5293884
NAT_009,5/1/22,6.31192
NAT_009,6/1/22,13.153778
NAT_009,7/1/22,18.287476
NAT_009,8/1/22,17.875366
NAT_009,9/1/22,14.478149
NAT_009,10/1/22,9.23233
NAT_009,11/1/22,-3.2812195
NAT_009,12/1/22,-4.1502686
NAT_010,1/1/18,-1.9271545
NAT_010,2/1/18,3.9595947
NAT_010,3/1/18,2.3812256
NAT_010,4/1/18,8.145386
NAT_010,5/1/18,17.74524
NAT_010,6/1/18,20.766418
NAT_010,7/1/18,24.639832
NAT_010,8/1/18,24.7247
NAT_010,9/1/18,20.939697
NAT_010,10/1/18,13.667877
NAT_010,11/1/18,6.0849
NAT_010,12/1/18,3.0507507
NAT_010,1/1/19,-0.45489502
NAT_010,2/1/19,0.9136658
NAT_010,3/1/19,3.345459
NAT_010,4/1/19,11.540222
NAT_010,5/1/19,15.918152
NAT_010,6/1/19,20.940857
NAT_010,7/1/19,25.486176
NAT_010,8/1/19,23.40448
NAT_010,9/1/19,20.39273
NAT_010,10/1/19,14.959808
NAT_010,11/1/19,5.3198853
NAT_010,12/1/19,1.979248
NAT_010,1/1/20,2.5097046
NAT_010,2/1/20,2.862152
NAT_010,3/1/20,7.090393
NAT_010,4/1/20,8.797241
NAT_010,5/1/20,14.261993
NAT_010,6/1/20,21.827301
NAT_010,7/1/20,25.864563
NAT_010,8/1/20,24.297974
NAT_010,9/1/20,19.844604
NAT_010,10/1/20,14.418762
NAT_010,11/1/20,9.539856
NAT_010,12/1/20,2.3576355
NAT_010,1/1/21,0.29244995
NAT_010,2/1/21,-1.2257996
NAT_010,3/1/21,5.4401245
NAT_010,4/1/21,10.692688
NAT_010,5/1/21,15.658813
NAT_010,6/1/21,22.119629
NAT_010,7/1/21,24.077545
NAT_010,8/1/21,24.371063
NAT_010,9/1/21,20.56955
NAT_010,10/1/21,16.361359
NAT_010,11/1/21,6.940674
NAT_010,12/1/21,5.086487
NAT_010,1/1/22,-1.9460144
NAT_010,2/1/22,1.4205322
NAT_010,3/1/22,5.8291016
NAT_010,4/1/22,10.091522
NAT_010,5/1/22,16.417938
NAT_010,6/1/22,21.233185
NAT_010,7/1/22,26.061432
NAT_010,8/1/22,25.480286
NAT_010,9/1/22,19.823395
NAT_010,10/1/22,13.010132
NAT_010,11/1/22,8.99881
NAT_010,12/1/22,2.176117
NAT_011,1/1/18,-1.5959167
NAT_011,2/1/18,4.356842
NAT_011,3/1/18,2.7914429
NAT_011,4/1/18,8.402344
NAT_011,5/1/18,17.817139
NAT_011,6/1/18,20.855988
NAT_011,7/1/18,24.716461
NAT_011,8/1/18,24.972229
NAT_011,9/1/18,21.200195
NAT_011,10/1/18,14.003845
NAT_011,11/1/18,6.449127
NAT_011,12/1/18,3.4232483
NAT_011,1/1/19,-0.09063721
NAT_011,2/1/19,1.2519531
NAT_011,3/1/19,3.7450562
NAT_011,4/1/19,11.80545
NAT_011,5/1/19,16.13739
NAT_011,6/1/19,21.220245
NAT_011,7/1/19,25.766724
NAT_011,8/1/19,23.660278
NAT_011,9/1/19,20.723969
NAT_011,10/1/19,15.279266
NAT_011,11/1/19,5.657013
NAT_011,12/1/19,2.469635
NAT_011,1/1/20,2.9022217
NAT_011,2/1/20,3.2381897
NAT_011,3/1/20,7.4227905
NAT_011,4/1/20,9.022369
NAT_011,5/1/20,14.358643
NAT_011,6/1/20,21.95343
NAT_011,7/1/20,26.072021
NAT_011,8/1/20,24.505463
NAT_011,9/1/20,20.151093
NAT_011,10/1/20,14.76297
NAT_011,11/1/20,9.938263
NAT_011,12/1/20,2.7808228
NAT_011,1/1/21,0.66256714
NAT_011,2/1/21,-0.7625427
NAT_011,3/1/21,5.817322
NAT_011,4/1/21,10.876587
NAT_011,5/1/21,15.847412
NAT_011,6/1/21,22.210388
NAT_011,7/1/21,24.292084
NAT_011,8/1/21,24.549072
NAT_011,9/1/21,20.859528
NAT_011,10/1/21,16.709106
NAT_011,11/1/21,7.2801514
NAT_011,12/1/21,5.514374
NAT_011,1/1/22,-1.5275574
NAT_011,2/1/22,1.7977295
NAT_011,3/1/22,6.207489
NAT_011,4/1/22,10.2942505
NAT_011,5/1/22,16.445068
NAT_011,6/1/22,21.434753
NAT_011,7/1/22,26.24649
NAT_011,8/1/22,25.641785
NAT_011,9/1/22,20.173492
NAT_011,10/1/22,13.31897
NAT_011,11/1/22,9.400757
NAT_011,12/1/22,2.5462341
NAT_012,1/1/18,-8.242035
NAT_012,2/1/18,-10.25116
NAT_012,3/1/18,-5.9496155
NAT_012,4/1/18,-1.1559448
NAT_012,5/1/18,4.2066956
NAT_012,6/1/18,9.233002
NAT_012,7/1/18,15.893005
NAT_012,8/1/18,13.953552
NAT_012,9/1/18,9.844757
NAT_012,10/1/18,0.56466675
NAT_012,11/1/18,-7.753601
NAT_012,12/1/18,-11.409668
NAT_012,1/1/19,-10.13974
NAT_012,2/1/19,-10.347137
NAT_012,3/1/19,-6.085327
NAT_012,4/1/19,-1.0107117
NAT_012,5/1/19,1.5999146
NAT_012,6/1/19,7.258606
NAT_012,7/1/19,14.599701
NAT_012,8/1/19,14.729431
NAT_012,9/1/19,8.497009
NAT_012,10/1/19,-5.369507
NAT_012,11/1/19,-6.659668
NAT_012,12/1/19,-10.097839
NAT_012,1/1/20,-9.03653
NAT_012,2/1/20,-10.745819
NAT_012,3/1/20,-5.083191
NAT_012,4/1/20,-2.7287598
NAT_012,5/1/20,2.8615112
NAT_012,6/1/20,7.9487305
NAT_012,7/1/20,14.254181
NAT_012,8/1/20,16.126709
NAT_012,9/1/20,10.150635
NAT_012,10/1/20,1.3499756
NAT_012,11/1/20,-6.3048706
NAT_012,12/1/20,-10.496429
NAT_012,1/1/21,-10.22702
NAT_012,2/1/21,-10.938751
NAT_012,3/1/21,-5.7871094
NAT_012,4/1/21,-2.657959
NAT_012,5/1/21,2.4997253
NAT_012,6/1/21,12.734467
NAT_012,7/1/21,17.399994
NAT_012,8/1/21,13.533112
NAT_012,9/1/21,10.076843
NAT_012,10/1/21,1.4426575
NAT_012,11/1/21,-3.9379883
NAT_012,12/1/21,-8.90625
NAT_012,1/1/22,-11.160706
NAT_012,2/1/22,-11.315033
NAT_012,3/1/22,-5.304962
NAT_012,4/1/22,-4.175354
NAT_012,5/1/22,0.9630127
NAT_012,6/1/22,7.4761963
NAT_012,7/1/22,16.26355
NAT_012,8/1/22,15.89035
NAT_012,9/1/22,11.64978
NAT_012,10/1/22,2.7449036
NAT_012,11/1/22,-9.32724
NAT_012,12/1/22,-11.557587
NAT_013,1/1/18,10.669098
NAT_013,2/1/18,11.080505
NAT_013,3/1/18,11.483643
NAT_013,4/1/18,12.992462
NAT_013,5/1/18,14.612091
NAT_013,6/1/18,17.147614
NAT_013,7/1/18,17.861938
NAT_013,8/1/18,17.317352
NAT_013,9/1/18,16.897705
NAT_013,10/1/18,16.631317
NAT_013,11/1/18,13.942535
NAT_013,12/1/18,10.284821
NAT_013,1/1/19,10.572449
NAT_013,2/1/19,9.00705
NAT_013,3/1/19,11.309174
NAT_013,4/1/19,14.063965
NAT_013,5/1/19,13.735077
NAT_013,6/1/19,18.213196
NAT_013,7/1/19,17.787659
NAT_013,8/1/19,18.92517
NAT_013,9/1/19,19.09137
NAT_013,10/1/19,16.697327
NAT_013,11/1/19,12.711914
NAT_013,12/1/19,10.678528
NAT_013,1/1/20,9.873444
NAT_013,2/1/20,11.519012
NAT_013,3/1/20,11.382263
NAT_013,4/1/20,13.785767
NAT_013,5/1/20,16.557037
NAT_013,6/1/20,17.77707
NAT_013,7/1/20,17.036804
NAT_013,8/1/20,19.19983
NAT_013,9/1/20,19.378998
NAT_013,10/1/20,18.493744
NAT_013,11/1/20,12.225067
NAT_013,12/1/20,10.306061
NAT_013,1/1/21,10.151642
NAT_013,2/1/21,10.7586975
NAT_013,3/1/21,11.029816
NAT_013,4/1/21,12.809753
NAT_013,5/1/21,15.263947
NAT_013,6/1/21,16.586517
NAT_013,7/1/21,16.057251
NAT_013,8/1/21,17.342102
NAT_013,9/1/21,17.60379
NAT_013,10/1/21,15.592804
NAT_013,11/1/21,12.880463
NAT_013,12/1/21,9.295837
NAT_013,1/1/22,9.5763855
NAT_013,2/1/22,11.051025
NAT_013,3/1/22,11.942169
NAT_013,4/1/22,13.074982
NAT_013,5/1/22,15.398315
NAT_013,6/1/22,17.65683
NAT_013,7/1/22,16.412048
NAT_013,8/1/22,17.929108
NAT_013,9/1/22,18.678802
NAT_013,10/1/22,15.360596
NAT_013,11/1/22,10.659668
NAT_013,12/1/22,8.636932
NAT_014,1/1/18,0.22290039
NAT_014,2/1/18,6.181549
NAT_014,3/1/18,4.3780518
NAT_014,4/1/18,10.982666
NAT_014,5/1/18,20.937317
NAT_014,6/1/18,22.632385
NAT_014,7/1/18,25.298767
NAT_014,8/1/18,25.091278
NAT_014,9/1/18,22.522766
NAT_014,10/1/18,15.425415
NAT_014,11/1/18,6.889984
NAT_014,12/1/18,4.4346313
NAT_014,1/1/19,1.3981323
NAT_014,2/1/19,3.6802063
NAT_014,3/1/19,6.2900085
NAT_014,4/1/19,14.66983
NAT_014,5/1/19,20.246582
NAT_014,6/1/19,23.741608
NAT_014,7/1/19,27.013855
NAT_014,8/1/19,25.373016
NAT_014,9/1/19,23.630798
NAT_014,10/1/19,16.834045
NAT_014,11/1/19,6.671936
NAT_014,12/1/19,4.3886414
NAT_014,1/1/20,4.63385
NAT_014,2/1/20,5.469574
NAT_014,3/1/20,10.174042
NAT_014,4/1/20,11.424713
NAT_014,5/1/20,16.003021
NAT_014,6/1/20,23.587189
NAT_014,7/1/20,27.80127
NAT_014,8/1/20,24.77774
NAT_014,9/1/20,20.182922
NAT_014,10/1/20,15.586914
NAT_014,11/1/20,11.101715
NAT_014,12/1/20,4.031494
NAT_014,1/1/21,2.018158
NAT_014,2/1/21,1.5136414
NAT_014,3/1/21,8.86795
NAT_014,4/1/21,13.059662
NAT_014,5/1/21,17.6922
NAT_014,6/1/21,23.577759
NAT_014,7/1/21,26.2406
NAT_014,8/1/21,25.672424
NAT_014,9/1/21,21.86618
NAT_014,10/1/21,17.995148
NAT_014,11/1/21,7.768158
NAT_014,12/1/21,7.1564026
NAT_014,1/1/22,0.30422974
NAT_014,2/1/22,4.3733215
NAT_014,3/1/22,8.87738
NAT_014,4/1/22,12.252197
NAT_014,5/1/22,18.586884
NAT_014,6/1/22,23.42099
NAT_014,7/1/22,26.039032
NAT_014,8/1/22,25.050049
NAT_014,9/1/22,20.984467
NAT_014,10/1/22,13.124481
NAT_014,11/1/22,9.881683
NAT_014,12/1/22,3.0248108
NAT_015,1/1/18,0.22290039
NAT_015,2/1/18,6.181549
NAT_015,3/1/18,4.3780518
NAT_015,4/1/18,10.982666
NAT_015,5/1/18,20.937317
NAT_015,6/1/18,22.632385
NAT_015,7/1/18,25.298767
NAT_015,8/1/18,25.091278
NAT_015,9/1/18,22.522766
NAT_015,10/1/18,15.425415
NAT_015,11/1/18,6.889984
NAT_015,12/1/18,4.4346313
NAT_015,1/1/19,1.3981323
NAT_015,2/1/19,3.6802063
NAT_015,3/1/19,6.2900085
NAT_015,4/1/19,14.66983
NAT_015,5/1/19,20.246582
NAT_015,6/1/19,23.741608
NAT_015,7/1/19,27.013855
NAT_015,8/1/19,25.373016
NAT_015,9/1/19,23.630798
NAT_015,10/1/19,16.834045
NAT_015,11/1/19,6.671936
NAT_015,12/1/19,4.3886414
NAT_015,1/1/20,4.63385
NAT_015,2/1/20,5.469574
NAT_015,3/1/20,10.174042
NAT_015,4/1/20,11.424713
NAT_015,5/1/20,16.003021
NAT_015,6/1/20,23.587189
NAT_015,7/1/20,27.80127
NAT_015,8/1/20,24.77774
NAT_015,9/1/20,20.182922
NAT_015,10/1/20,15.586914
NAT_015,11/1/20,11.101715
NAT_015,12/1/20,4.031494
NAT_015,1/1/21,2.018158
NAT_015,2/1/21,1.5136414
NAT_015,3/1/21,8.86795
NAT_015,4/1/21,13.059662
NAT_015,5/1/21,17.6922
NAT_015,6/1/21,23.577759
NAT_015,7/1/21,26.2406
NAT_015,8/1/21,25.672424
NAT_015,9/1/21,21.86618
NAT_015,10/1/21,17.995148
NAT_015,11/1/21,7.768158
NAT_015,12/1/21,7.1564026
NAT_015,1/1/22,0.30422974
NAT_015,2/1/22,4.3733215
NAT_015,3/1/22,8.87738
NAT_015,4/1/22,12.252197
NAT_015,5/1/22,18.586884
NAT_015,6/1/22,23.42099
NAT_015,7/1/22,26.039032
NAT_015,8/1/22,25.050049
NAT_015,9/1/22,20.984467
NAT_015,10/1/22,13.124481
NAT_015,11/1/22,9.881683
NAT_015,12/1/22,3.0248108
NAT_016,1/1/18,-3.5455933
NAT_016,2/1/18,0.47280884
NAT_016,3/1/18,0.6213379
NAT_016,4/1/18,4.1128235
NAT_016,5/1/18,10.743378
NAT_016,6/1/18,14.052155
NAT_016,7/1/18,17.61557
NAT_016,8/1/18,18.919281
NAT_016,9/1/18,16.06195
NAT_016,10/1/18,9.424347
NAT_016,11/1/18,3.18161
NAT_016,12/1/18,-1.1149902
NAT_016,1/1/19,-3.5467834
NAT_016,2/1/19,-3.6481628
NAT_016,3/1/19,-0.3428955
NAT_016,4/1/19,4.877838
NAT_016,5/1/19,8.355194
NAT_016,6/1/19,13.35199
NAT_016,7/1/19,17.990417
NAT_016,8/1/19,17.801819
NAT_016,9/1/19,15.022278
NAT_016,10/1/19,11.239624
NAT_016,11/1/19,3.721466
NAT_016,12/1/19,0.16867065
NAT_016,1/1/20,-1.3165588
NAT_016,2/1/20,-0.9193115
NAT_016,3/1/20,1.8814392
NAT_016,4/1/20,4.59964
NAT_016,5/1/20,9.430237
NAT_016,6/1/20,14.71344
NAT_016,7/1/20,17.958588
NAT_016,8/1/20,18.807312
NAT_016,9/1/20,15.286346
NAT_016,10/1/20,10.776367
NAT_016,11/1/20,7.0467834
NAT_016,12/1/20,2.1195374
NAT_016,1/1/21,-1.4827576
NAT_016,2/1/21,-2.4658508
NAT_016,3/1/21,1.033905
NAT_016,4/1/21,6.2817383
NAT_016,5/1/21,10.651428
NAT_016,6/1/21,16.454498
NAT_016,7/1/21,16.885925
NAT_016,8/1/21,18.696503
NAT_016,9/1/21,16.586517
NAT_016,10/1/21,12.433716
NAT_016,11/1/21,5.8456116
NAT_016,12/1/21,1.2967529
NAT_016,1/1/22,-4.2292786
NAT_016,2/1/22,-1.7974854
NAT_016,3/1/22,1.5808411
NAT_016,4/1/22,6.1178894
NAT_016,5/1/22,10.749268
NAT_016,6/1/22,14.548431
NAT_016,7/1/22,19.02182
NAT_016,8/1/22,18.9122
NAT_016,9/1/22,15.585724
NAT_016,10/1/22,12.394836
NAT_016,11/1/22,7.103363
NAT_016,12/1/22,2.032318
NAT_017,1/1/18,-7.340393
NAT_017,2/1/18,-8.643402
NAT_017,3/1/18,-4.9843445
NAT_017,4/1/18,-0.3140564
NAT_017,5/1/18,4.7674255
NAT_017,6/1/18,10.499908
NAT_017,7/1/18,16.955292
NAT_017,8/1/18,14.934967
NAT_017,9/1/18,11.139099
NAT_017,10/1/18,1.9415283
NAT_017,11/1/18,-6.187866
