year,month,siteid,UNIT_NAME,pud,tud,aud,eud,d2p
2020,Mar,NAT_065,Apache-Sitgreaves National Forests,1,5,49,24,2020-03-15
2020,Mar,NAT_066,Santa Fe National Forest,5,45,80,42,2020-03-15
2020,Mar,NAT_067,Dakota Prairie Grasslands,0,5,1,15,2020-03-15
2020,Mar,NAT_068,Bitterroot National Forest,0,4,21,9,2020-03-15
2020,Mar,NAT_069,Idaho Panhandle National Forests,2,7,65,8,2020-03-15
2020,Mar,NAT_070,Nez Perce-Clearwater National Forest,0,6,4,10,2020-03-15
2020,Mar,NAT_071,Lolo National Forest,1,9,44,65,2020-03-15
2020,Mar,NAT_072,Kootenai National Forest,1,5,7,7,2020-03-15
2020,Mar,NAT_073,Payette National Forest,0,4,2,1,2020-03-15
2020,Mar,NAT_074,Stanislaus National Forest,0,13,35,9,2020-03-15
2020,Mar,NAT_075,Mendocino National Forest,0,7,2,15,2020-03-15
2020,Mar,NAT_076,Cleveland National Forest,5,67,663,105,2020-03-15
2020,Mar,NAT_077,Modoc National Forest,1,4,1,10,2020-03-15
2020,Mar,NAT_078,Shasta-Trinity National Forest,3,10,43,17,2020-03-15
2020,Mar,NAT_079,San Bernardino National Forest,5,104,486,51,2020-03-15
2020,Mar,NAT_080,Los Padres National Forest,17,39,201,99,2020-03-15
2020,Mar,NAT_081,Angeles National Forest,4,135,1239,103,2020-03-15
2020,Mar,NAT_082,Six Rivers National Forest,0,21,3,11,2020-03-15
2020,Mar,NAT_083,Klamath National Forest,1,16,4,21,2020-03-15
2020,Mar,NAT_084,Sequoia National Forest,1,26,84,21,2020-03-15
2020,Mar,NAT_085,Inyo National Forest,11,136,44,43,2020-03-15
2020,Mar,NAT_086,Eldorado National Forest,2,22,47,4,2020-03-15
2020,Mar,NAT_087,Malheur National Forest,0,0,3,9,2020-03-15
2020,Mar,NAT_088,Siuslaw National Forest,3,8,156,48,2020-03-15
2020,Mar,NAT_089,Bridger-Teton National Forest,5,17,11,19,2020-03-15
2020,Mar,NAT_090,Salmon-Challis National Forest,0,41,2,6,2020-03-15
2020,Mar,NAT_091,Ashley National Forest,0,5,3,5,2020-03-15
2020,Mar,NAT_092,Fishlake National Forest,0,10,3,5,2020-03-15
2020,Mar,NAT_093,Boise National Forest,0,6,15,10,2020-03-15
2020,Mar,NAT_094,Uinta-Wasatch-Cache National Forest,8,114,861,107,2020-03-15
2020,Mar,NAT_095,Manti-La Sal National Forest,0,46,2,21,2020-03-15
2020,Mar,NAT_096,Dixie National Forest,3,7,31,9,2020-03-15
2020,Mar,NAT_097,Sierra National Forest,1,39,69,13,2020-03-15
2020,Mar,NAT_098,Willamette National Forest,1,19,190,19,2020-03-15
2020,Mar,NAT_099,Fremont-Winema National Forest,0,4,4,19,2020-03-15
2020,Mar,NAT_100,Wallowa-Whitman National Forest,0,4,5,14,2020-03-15
2020,Mar,NAT_101,Colville National Forest,0,11,7,6,2020-03-15
2020,Mar,NAT_102,Okanogan-Wenatchee National Forest,12,31,122,58,2020-03-15
2020,Mar,NAT_103,Umatilla National Forest,0,4,4,8,2020-03-15
2020,Mar,NAT_104,Rogue River-Siskiyou National Forests,1,11,55,7,2020-03-15
2020,Mar,NAT_105,Mt. Baker-Snoqualmie National Forest,23,73,668,17,2020-03-15
2020,Mar,NAT_106,Ochoco National Forest,0,2,41,26,2020-03-15
2020,Mar,NAT_107,Deschutes National Forest,6,20,172,77,2020-03-15
2020,Mar,NAT_108,Columbia River Gorge National Scenic Area,5,49,427,44,2020-03-15
2020,Mar,NAT_109,Mt. Hood National Forest,12,51,254,14,2020-03-15
2020,Mar,NAT_110,Gifford Pinchot National Forest,4,29,187,15,2020-03-15
2020,Mar,NAT_111,Francis Marion and Sumter National Forests,3,8,201,103,2020-03-15
2020,Mar,NAT_112,National Forests in North Carolina,7,100,1344,129,2020-03-15
2020,Mar,NAT_113,National Forests in Mississippi,0,3,27,38,2020-03-15
2020,Mar,NAT_114,Umpqua National Forest,1,5,48,3,2020-03-15
2020,Mar,NAT_115,Land Between the Lakes National Recreation Area,1,6,77,32,2020-03-15
2020,Mar,NAT_116,Mark Twain National Forest,6,27,110,29,2020-03-15
2020,Mar,NAT_117,Hiawatha National Forest,0,9,3,19,2020-03-15
2020,Mar,NAT_118,Daniel Boone National Forest,0,24,369,20,2020-03-15
2020,Mar,NAT_119,George Washington and Jefferson National Forest,5,50,476,165,2020-03-15
2020,Mar,NAT_120,Cherokee National Forest,2,42,343,22,2020-03-15
2020,Mar,NAT_121,National Forests in Texas,2,13,101,67,2020-03-15
2020,Mar,NAT_122,Chequamegon-Nicolet National Forest,1,6,6,38,2020-03-15
2020,Mar,NAT_123,Wayne National Forest,1,1,28,45,2020-03-15
2020,Mar,NAT_124,Hoosier National Forest,0,14,139,18,2020-03-15
2020,Mar,NAT_125,Huron-Manistee National Forest,3,204,36,58,2020-03-15
2020,Mar,NAT_126,Superior National Forest,0,2,14,32,2020-03-15
2020,Mar,NAT_127,Shawnee National Forest,0,7,120,25,2020-03-15
2020,Mar,NAT_128,Chippewa National Forest,0,1,1,8,2020-03-15
2020,Mar,NAT_129,Monongahela National Forest,3,17,57,31,2020-03-15
2020,Mar,NAT_130,Ottawa National Forest,2,3,5,10,2020-03-15
2020,Mar,NAT_131,National Forests in Florida,1,14,50,111,2020-03-15
2020,Mar,NAT_132,Chattahoochee-Oconee National Forests,5,39,801,55,2020-03-15
2020,Mar,NAT_133,National Forests in Alabama,0,12,239,20,2020-03-15
2020,Mar,NAT_134,Midewin National Tallgrass Prairie,0,3,14,26,2020-03-15
2020,Mar,NAT_135,Chugach National Forest,2,58,17,77,2020-03-15
2020,Mar,NAT_136,Parker River National Wildlife Refuge,5,1,6,298,2020-03-15
2020,Mar,NAT_137,Baskett Slough National Wildlife Refuge,2,1,15,42,2020-03-15
2020,Mar,NAT_138,Rocky Mountain Arsenal National Wildlife Refuge,3,47,30,160,2020-03-15
2020,Mar,NAT_139,Pinckney Island National Wildlife Refuge,6,2,7,39,2020-03-15
2020,Mar,NAT_140,Ridgefield National Wildlife Refuge,9,0,3,164,2020-03-15
2020,Mar,NAT_141,Arthur R. Marshall Loxahatchee National Wildlife Refuge,9,12,1,127,2020-03-15
2020,Mar,NAT_142,San Diego National Wildlife Refuge,0,10,65,10,2020-03-15
2020,Mar,NAT_143,Okefenokee National Wildlife Refuge,0,3,3,58,2020-03-15
2020,Mar,NAT_144,Harris Neck National Wildlife Refuge,0,1,2,24,2020-03-15
2020,Mar,NAT_145,Tijuana Slough National Wildlife Refuge,0,0,2,40,2020-03-15
2020,Mar,NAT_146,Wolf Creek National Fish Hatchery,0,0,0,0,2020-03-15
2020,Apr,NAT_001,Great Smoky Mountains National Park,7,35,45,38,2020-04-15
2020,Apr,NAT_002,Lincoln Memorial,3,33,0,0,2020-04-15
2020,Apr,NAT_003,Grand Canyon National Park,4,135,22,36,2020-04-15
2020,Apr,NAT_004,World War II Memorial,1,7,0,0,2020-04-15
2020,Apr,NAT_005,Rocky Mountain National Park,3,10,37,2,2020-04-15
2020,Apr,NAT_006,Vietnam Veterans Memorial,2,1,0,0,2020-04-15
2020,Apr,NAT_007,Independence National Historical Park,1,18,3,7,2020-04-15
2020,Apr,NAT_008,Zion National Park,1,21,58,46,2020-04-15
2020,Apr,NAT_009,Yosemite National Park,4,231,35,25,2020-04-15
2020,Apr,NAT_010,Castle Clinton National Monument,0,0,0,0,2020-04-15
2020,Apr,NAT_011,Statue Of Liberty National Monument,2,31,0,0,2020-04-15
2020,Apr,NAT_012,Yellowstone National Park,1,48,8,25,2020-04-15
2020,Apr,NAT_013,San Francisco Maritime National Historical Park,6,3,0,3,2020-04-15
2020,Apr,NAT_014,Korean War Veterans Memorial,1,3,0,0,2020-04-15
2020,Apr,NAT_015,"Martin Luther King, Jr., Memorial",1,2,0,0,2020-04-15
2020,Apr,NAT_016,Acadia National Park,7,16,123,109,2020-04-15
2020,Apr,NAT_017,Grand Teton National Park,4,24,9,20,2020-04-15
2020,Apr,NAT_018,Chattahoochee River National Recreation Area,1,23,225,147,2020-04-15
2020,Apr,NAT_019,Delaware Water Gap National Recreation Area,1,53,419,87,2020-04-15
2020,Apr,NAT_020,Colonial National Historical Park,2,18,32,53,2020-04-15
2020,Apr,NAT_021,Franklin Delano Roosevelt Memorial,1,4,3,8,2020-04-15
2020,Apr,NAT_022,Olympic National Park,2,14,41,16,2020-04-15
2020,Apr,NAT_023,Boston National Historical Park,3,11,0,13,2020-04-15
2020,Apr,NAT_024,Thomas Jefferson Memorial,1,3,1,0,2020-04-15
2020,Apr,NAT_025,Glacier National Park,5,40,15,6,2020-04-15
2020,Apr,NAT_026,Joshua Tree National Park,3,43,27,13,2020-04-15
2020,Apr,NAT_027,Cape Hatteras National Seashore,22,22,1,49,2020-04-15
2020,Apr,NAT_028,Bryce Canyon National Park,0,37,37,12,2020-04-15
2020,Apr,NAT_029,Rock Creek Park,14,36,142,447,2020-04-15
2020,Apr,NAT_030,Assateague Island National Seashore,11,5,1,21,2020-04-15
2020,Apr,NAT_031,Valley Forge National Historical Park,3,5,46,18,2020-04-15
2020,Apr,NAT_032,Cuyahoga Valley National Park,4,36,1058,533,2020-04-15
2020,Apr,NAT_033,Indiana Dunes National Park,4,17,215,137,2020-04-15
2020,Apr,NAT_034,Gateway Arch National Park,0,15,2,0,2020-04-15
2020,Apr,NAT_035,Mount Rushmore National Memorial,0,11,6,0,2020-04-15
2020,Apr,NAT_036,Canaveral National Seashore,0,6,0,9,2020-04-15
2020,Apr,NAT_037,Arches National Park,6,66,8,0,2020-04-15
2020,Apr,NAT_038,Sleeping Bear Dunes National Lakeshore,3,2,40,67,2020-04-15
2020,Apr,NAT_039,Custer National Forest,2,11,15,10,2020-04-15
2020,Apr,NAT_040,Gallatin National Forest,0,13,82,33,2020-04-15
2020,Apr,NAT_041,Helena National Forest,0,6,28,28,2020-04-15
2020,Apr,NAT_042,Humboldt-Toiyabe National Forest -  Spring Mountains NRA,0,20,381,14,2020-04-15
2020,Apr,NAT_043,Humboldt-Toiyabe National Forest - Outside Spring Mountains NRA,6,136,477,50,2020-04-15
2020,Apr,NAT_044,Lewis and Clark National Forest,0,2,9,0,2020-04-15
2020,Apr,NAT_045,Medicine Bow National Forest,0,9,26,20,2020-04-15
2020,Apr,NAT_046,Routt National Forest,0,8,20,12,2020-04-15
2020,Apr,NAT_047,Tongass National Forest-Juneau and Admiralty National Monument,3,12,30,127,2020-04-15
2020,Apr,NAT_048,"Tongass National Forest-Ketchikan Misty, Craig, and Thorne Bay",1,9,5,40,2020-04-15
2020,Apr,NAT_049,Tongass National Forest-Sitka and Hoonah,0,19,3,36,2020-04-15
2020,Apr,NAT_050,"Tongass National Forest-Yakutat, Petersburg, and Wrangell",0,15,0,39,2020-04-15
2020,Apr,NAT_051,White River National Forest,5,70,188,32,2020-04-15
2020,Apr,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests",1,19,17,23,2020-04-15
2020,Apr,NAT_053,Shoshone National Forest,4,28,9,8,2020-04-15
2020,Apr,NAT_054,Nebraska National Forest,2,4,5,10,2020-04-15
2020,Apr,NAT_055,San Juan National Forest,6,20,99,48,2020-04-15
2020,Apr,NAT_056,Black Hills National Forest,3,22,201,15,2020-04-15
2020,Apr,NAT_057,Bighorn National Forest,4,11,2,2,2020-04-15
2020,Apr,NAT_058,Pike and San Isabel National Forests,11,471,869,99,2020-04-15
2020,Apr,NAT_059,Carson National Forest,3,2,59,17,2020-04-15
2020,Apr,NAT_060,Cibola National Forest,2,30,725,239,2020-04-15
2020,Apr,NAT_061,Coronado National Forest,10,41,1121,1512,2020-04-15
2020,Apr,NAT_062,Lincoln National Forest,0,6,168,10,2020-04-15
2020,Apr,NAT_063,Gila National Forest,7,5,87,51,2020-04-15
2020,Apr,NAT_064,Prescott National Forest,3,8,480,138,2020-04-15
2020,Apr,NAT_065,Apache-Sitgreaves National Forests,0,11,150,57,2020-04-15
2020,Apr,NAT_066,Santa Fe National Forest,3,46,212,129,2020-04-15
2020,Apr,NAT_067,Dakota Prairie Grasslands,1,4,12,36,2020-04-15
2020,Apr,NAT_068,Bitterroot National Forest,3,1,57,9,2020-04-15
2020,Apr,NAT_069,Idaho Panhandle National Forests,0,8,169,8,2020-04-15
2020,Apr,NAT_070,Nez Perce-Clearwater National Forest,0,11,8,24,2020-04-15
2020,Apr,NAT_071,Lolo National Forest,2,10,131,105,2020-04-15
2020,Apr,NAT_072,Kootenai National Forest,1,3,6,22,2020-04-15
2020,Apr,NAT_073,Payette National Forest,0,6,1,11,2020-04-15
2020,Apr,NAT_074,Stanislaus National Forest,1,9,61,18,2020-04-15
2020,Apr,NAT_075,Mendocino National Forest,1,9,12,15,2020-04-15
2020,Apr,NAT_076,Cleveland National Forest,4,49,411,79,2020-04-15
2020,Apr,NAT_077,Modoc National Forest,0,3,3,8,2020-04-15
2020,Apr,NAT_078,Shasta-Trinity National Forest,7,7,126,40,2020-04-15
2020,Apr,NAT_079,San Bernardino National Forest,9,102,815,115,2020-04-15
2020,Apr,NAT_080,Los Padres National Forest,13,65,358,175,2020-04-15
2020,Apr,NAT_081,Angeles National Forest,8,108,871,194,2020-04-15
2020,Apr,NAT_082,Six Rivers National Forest,1,8,8,24,2020-04-15
2020,Apr,NAT_083,Klamath National Forest,2,18,8,12,2020-04-15
2020,Apr,NAT_084,Sequoia National Forest,2,26,108,37,2020-04-15
2020,Apr,NAT_085,Inyo National Forest,5,177,60,100,2020-04-15
2020,Apr,NAT_086,Eldorado National Forest,1,14,126,10,2020-04-15
2020,Apr,NAT_087,Malheur National Forest,0,1,2,15,2020-04-15
2020,Apr,NAT_088,Siuslaw National Forest,2,15,42,29,2020-04-15
2020,Apr,NAT_089,Bridger-Teton National Forest,2,20,17,54,2020-04-15
2020,Apr,NAT_090,Salmon-Challis National Forest,0,206,4,6,2020-04-15
2020,Apr,NAT_091,Ashley National Forest,2,5,6,6,2020-04-15
2020,Apr,NAT_092,Fishlake National Forest,0,14,5,10,2020-04-15
2020,Apr,NAT_093,Boise National Forest,0,44,117,50,2020-04-15
2020,Apr,NAT_094,Uinta-Wasatch-Cache National Forest,3,105,2380,171,2020-04-15
2020,Apr,NAT_095,Manti-La Sal National Forest,0,88,5,16,2020-04-15
2020,Apr,NAT_096,Dixie National Forest,1,5,55,32,2020-04-15
2020,Apr,NAT_097,Sierra National Forest,4,24,219,21,2020-04-15
2020,Apr,NAT_098,Willamette National Forest,2,15,155,24,2020-04-15
2020,Apr,NAT_099,Fremont-Winema National Forest,0,1,2,26,2020-04-15
2020,Apr,NAT_100,Wallowa-Whitman National Forest,0,6,3,22,2020-04-15
2020,Apr,NAT_101,Colville National Forest,0,1,8,9,2020-04-15
2020,Apr,NAT_102,Okanogan-Wenatchee National Forest,4,33,105,85,2020-04-15
2020,Apr,NAT_103,Umatilla National Forest,0,3,3,8,2020-04-15
2020,Apr,NAT_104,Rogue River-Siskiyou National Forests,4,25,96,26,2020-04-15
2020,Apr,NAT_105,Mt. Baker-Snoqualmie National Forest,15,39,293,28,2020-04-15
2020,Apr,NAT_106,Ochoco National Forest,1,3,18,19,2020-04-15
2020,Apr,NAT_107,Deschutes National Forest,6,16,236,130,2020-04-15
2020,Apr,NAT_108,Columbia River Gorge National Scenic Area,2,12,31,8,2020-04-15
2020,Apr,NAT_109,Mt. Hood National Forest,7,28,84,23,2020-04-15
2020,Apr,NAT_110,Gifford Pinchot National Forest,1,28,54,5,2020-04-15
2020,Apr,NAT_111,Francis Marion and Sumter National Forests,1,10,319,125,2020-04-15
2020,Apr,NAT_112,National Forests in North Carolina,6,54,1151,232,2020-04-15
2020,Apr,NAT_113,National Forests in Mississippi,0,19,44,32,2020-04-15
2020,Apr,NAT_114,Umpqua National Forest,2,10,54,8,2020-04-15
2020,Apr,NAT_115,Land Between the Lakes National Recreation Area,0,6,67,49,2020-04-15
2020,Apr,NAT_116,Mark Twain National Forest,8,17,157,61,2020-04-15
2020,Apr,NAT_117,Hiawatha National Forest,0,5,8,35,2020-04-15
2020,Apr,NAT_118,Daniel Boone National Forest,0,16,246,25,2020-04-15
2020,Apr,NAT_119,George Washington and Jefferson National Forest,3,35,570,250,2020-04-15
2020,Apr,NAT_120,Cherokee National Forest,6,32,349,40,2020-04-15
2020,Apr,NAT_121,National Forests in Texas,0,30,111,51,2020-04-15
2020,Apr,NAT_122,Chequamegon-Nicolet National Forest,3,8,13,59,2020-04-15
2020,Apr,NAT_123,Wayne National Forest,0,2,47,118,2020-04-15
2020,Apr,NAT_124,Hoosier National Forest,0,21,236,37,2020-04-15
2020,Apr,NAT_125,Huron-Manistee National Forest,3,274,89,126,2020-04-15
2020,Apr,NAT_126,Superior National Forest,0,9,8,36,2020-04-15
2020,Apr,NAT_127,Shawnee National Forest,0,1,180,73,2020-04-15
2020,Apr,NAT_128,Chippewa National Forest,0,2,5,14,2020-04-15
2020,Apr,NAT_129,Monongahela National Forest,2,28,92,35,2020-04-15
2020,Apr,NAT_130,Ottawa National Forest,3,8,3,12,2020-04-15
2020,Apr,NAT_131,National Forests in Florida,1,22,41,75,2020-04-15
2020,Apr,NAT_132,Chattahoochee-Oconee National Forests,0,23,421,66,2020-04-15
2020,Apr,NAT_133,National Forests in Alabama,1,10,305,26,2020-04-15
2020,Apr,NAT_134,Midewin National Tallgrass Prairie,1,7,13,46,2020-04-15
2020,Apr,NAT_135,Chugach National Forest,8,66,47,143,2020-04-15
2020,Apr,NAT_136,Parker River National Wildlife Refuge,1,2,0,146,2020-04-15
2020,Apr,NAT_137,Baskett Slough National Wildlife Refuge,2,1,19,75,2020-04-15
2020,Apr,NAT_138,Rocky Mountain Arsenal National Wildlife Refuge,3,16,39,194,2020-04-15
2020,Apr,NAT_139,Pinckney Island National Wildlife Refuge,0,1,12,33,2020-04-15
2020,Apr,NAT_140,Ridgefield National Wildlife Refuge,0,0,1,4,2020-04-15
2020,Apr,NAT_141,Arthur R. Marshall Loxahatchee National Wildlife Refuge,5,7,3,58,2020-04-15
2020,Apr,NAT_142,San Diego National Wildlife Refuge,1,7,95,7,2020-04-15
2020,Apr,NAT_143,Okefenokee National Wildlife Refuge,0,8,0,13,2020-04-15
2020,Apr,NAT_144,Harris Neck National Wildlife Refuge,0,0,0,14,2020-04-15
2020,Apr,NAT_145,Tijuana Slough National Wildlife Refuge,0,2,4,15,2020-04-15
2020,Apr,NAT_146,Wolf Creek National Fish Hatchery,0,0,0,0,2020-04-15
2020,May,NAT_001,Great Smoky Mountains National Park,20,60,1545,128,2020-05-15
2020,May,NAT_002,Lincoln Memorial,6,48,0,0,2020-05-15
2020,May,NAT_003,Grand Canyon National Park,3,97,96,56,2020-05-15
2020,May,NAT_004,World War II Memorial,3,17,0,0,2020-05-15
2020,May,NAT_005,Rocky Mountain National Park,4,14,361,30,2020-05-15
2020,May,NAT_006,Vietnam Veterans Memorial,0,18,0,0,2020-05-15
2020,May,NAT_007,Independence National Historical Park,2,10,0,16,2020-05-15
2020,May,NAT_008,Zion National Park,6,25,476,55,2020-05-15
2020,May,NAT_009,Yosemite National Park,4,156,52,18,2020-05-15
2020,May,NAT_010,Castle Clinton National Monument,0,1,0,0,2020-05-15
2020,May,NAT_011,Statue Of Liberty National Monument,2,44,0,0,2020-05-15
2020,May,NAT_012,Yellowstone National Park,13,39,48,96,2020-05-15
2020,May,NAT_013,San Francisco Maritime National Historical Park,12,6,0,2,2020-05-15
2020,May,NAT_014,Korean War Veterans Memorial,1,5,0,0,2020-05-15
2020,May,NAT_015,"Martin Luther King, Jr., Memorial",0,5,0,1,2020-05-15
2020,May,NAT_016,Acadia National Park,4,30,276,233,2020-05-15
2020,May,NAT_017,Grand Teton National Park,13,35,181,88,2020-05-15
2020,May,NAT_018,Chattahoochee River National Recreation Area,0,45,596,298,2020-05-15
2020,May,NAT_019,Delaware Water Gap National Recreation Area,5,84,1271,281,2020-05-15
2020,May,NAT_020,Colonial National Historical Park,3,24,53,44,2020-05-15
2020,May,NAT_021,Franklin Delano Roosevelt Memorial,0,0,16,12,2020-05-15
2020,May,NAT_022,Olympic National Park,5,17,249,29,2020-05-15
2020,May,NAT_023,Boston National Historical Park,3,12,0,22,2020-05-15
2020,May,NAT_024,Thomas Jefferson Memorial,0,7,4,0,2020-05-15
2020,May,NAT_025,Glacier National Park,1,29,14,13,2020-05-15
2020,May,NAT_026,Joshua Tree National Park,7,40,216,18,2020-05-15
2020,May,NAT_027,Cape Hatteras National Seashore,24,20,4,265,2020-05-15
